StationCode,SampleDate,ProjectCode,EventCode,ProtocolCode,AgencyCode,SampleComments,LocationCode,GeometryShape,CollectionTime,CollectionMethodCode,SampleTypeCode,Replicate,CollectionDeviceName,CollectionDepth,UnitCollectionDepth,PositionWaterColumn,LabCollectionComments,LabBatch,AnalysisDate,MatrixName,MethodName,AnalyteName,FractionName,UnitName,LabReplicate,Result,ResQualCode,MDL,RL,QACode,ComplianceCode,DilutionFactor,ExpectedValue,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,SampleID,LabSampleID,LabResultComments,WeatherCondition,SampleStart,SampleEnd,"Above applicable WQBEL, receiving water limitation, action level, or aquatic toxicity threshold?","Applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results","Source of applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results",  
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 194,,ug/kg,,<0.38,ND,0.38,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 194,,ug/kg,,<0.38,ND,0.38,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 194,,ug/kg,,0.413DNQ,DNQ,0.38,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 194,,ug/kg,,<0.38,ND,0.38,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 194,,ug/kg,,<0.38,ND,0.38,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 195,,ug/kg,,<0.39,ND,0.39,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 195,,ug/kg,,<0.39,ND,0.39,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 195,,ug/kg,,<0.39,ND,0.39,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 195,,ug/kg,,<0.39,ND,0.39,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 195,,ug/kg,,<0.39,ND,0.39,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 201,,ug/kg,,<0.33,ND,0.33,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 201,,ug/kg,,<0.33,ND,0.33,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 201,,ug/kg,,0.377DNQ,DNQ,0.33,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 201,,ug/kg,,<0.33,ND,0.33,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 201,,ug/kg,,0.602,,0.33,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 203,,ug/kg,,<0.33,ND,0.33,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 203,,ug/kg,,<0.33,ND,0.33,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 203,,ug/kg,,0.374DNQ,DNQ,0.33,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 203,,ug/kg,,<0.33,ND,0.33,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 203,,ug/kg,,<0.33,ND,0.33,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 206,,ug/kg,,<0.81,ND,0.81,1,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 206,,ug/kg,,<0.81,ND,0.81,1,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 206,,ug/kg,,<0.81,ND,0.81,1,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 206,,ug/kg,,<0.81,ND,0.81,1,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 206,,ug/kg,,<0.81,ND,0.81,1,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 209,,ug/kg,,<0.36,ND,0.36,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 209,,ug/kg,,<0.36,ND,0.36,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 209,,ug/kg,,<0.36,ND,0.36,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 209,,ug/kg,,<0.36,ND,0.36,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 209,,ug/kg,,<0.36,ND,0.36,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1477,,Tissue,CALCULATED,Total DDTs,,ug/kg,,0,,,,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1477,,Tissue,CALCULATED,Total DDTs,,ug/kg,,21.66,,,,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1477,,Tissue,CALCULATED,Total DDTs,,ug/kg,,27.47,,,,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1477,,Tissue,CALCULATED,Total DDTs,,ug/kg,,9.11,,,,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1477,,Tissue,CALCULATED,Total DDTs,,ug/kg,,16.49,,,,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,,Tissue,CALCULATED,Total PCBs,,ug/kg,,1.51,,,,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,,Tissue,CALCULATED,Total PCBs,,ug/kg,,14.45,,,,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,,Tissue,CALCULATED,Total PCBs,,ug/kg,,29.218,,,,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,,Tissue,CALCULATED,Total PCBs,,ug/kg,,8.913,,,,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,,Tissue,CALCULATED,Total PCBs,,ug/kg,,19.095,,,,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,28623,22/Jun/2021 10:22,Tissue,SM 2540G,Total Solids (%),,%,,25,,0.1,0.1,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,28623,22/Jun/2021 10:22,Tissue,SM 2540G,Total Solids (%),,%,,25.6,,0.1,0.1,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,28623,22/Jun/2021 10:22,Tissue,SM 2540G,Total Solids (%),,%,,23.3,,0.1,0.1,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,28623,22/Jun/2021 10:22,Tissue,SM 2540G,Total Solids (%),,%,,20.7,,0.1,0.1,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,28623,22/Jun/2021 10:22,Tissue,SM 2540G,Total Solids (%),,%,,26.4,,0.1,0.1,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1477,,Tissue,CALCULATED,Total-CHLORDANE,,ug/kg,,0,,,,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1477,,Tissue,CALCULATED,Total-CHLORDANE,,ug/kg,,8.87,,,,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1477,,Tissue,CALCULATED,Total-CHLORDANE,,ug/kg,,8.48,,,,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1477,,Tissue,CALCULATED,Total-CHLORDANE,,ug/kg,,3.85,,,,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1477,,Tissue,CALCULATED,Total-CHLORDANE,,ug/kg,,5.18,,,,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1477,02/Sep/2021 01:06,Tissue,EPA 8081A,Trans-NONACHLOR,,ug/kg,,<0.4,ND,0.4,1,FDP,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1477,02/Sep/2021 01:34,Tissue,EPA 8081A,Trans-NONACHLOR,,ug/kg,,4.61,,0.4,1,FDP,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1477,02/Sep/2021 02:02,Tissue,EPA 8081A,Trans-NONACHLOR,,ug/kg,,8.48,,0.4,1,FDP,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1477,02/Sep/2021 02:30,Tissue,EPA 8081A,Trans-NONACHLOR,,ug/kg,,1.81,,0.4,1,FDP,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1477,02/Sep/2021 02:58,Tissue,EPA 8081A,Trans-NONACHLOR,,ug/kg,,4.18,,0.4,1,FDP,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Average of Fish Species,,,,,,1,,,,,,,,Tissue,CALCULATED,Total PCBs,,ug/kg,,14.6,,,,,,,,,,,,,,,Dry,,,Yes,3.6 (ug/kg),TMDL (2013) Maximum,
BC-RW-FDUP,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata) from BCE_PAC (6-8-21),,,13:15:00,Other,Field Duplicate,2,None,,,,,2049,10/Aug/2021 00:00,Tissue,SOP 7298,% Lipids,,%,,0.62,,,,NONE,COM,,,,,,,WPD-30784,7756906,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BC-RW-FDUP,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata) from BCE_PAC (6-8-21),,,13:15:00,Other,Field Duplicate,2,None,,,,,1477,02/Sep/2021 03:26,Tissue,EPA 8081A,"2,4'-DDD",,ug/kg,,<0.73,ND,0.73,1,NONE,COM,,,,,,,WPD-30784,7756906,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BC-RW-FDUP,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata) from BCE_PAC (6-8-21),,,13:15:00,Other,Field Duplicate,2,None,,,,,1477,02/Sep/2021 03:26,Tissue,EPA 8081A,"2,4'-DDE ",,ug/kg,,<0.75,ND,0.75,1,NONE,COM,,,,,,,WPD-30784,7756906,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BC-RW-FDUP,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata) from BCE_PAC (6-8-21),,,13:15:00,Other,Field Duplicate,2,None,,,,,1477,02/Sep/2021 03:26,Tissue,EPA 8081A,"2,4'-DDT",,ug/kg,,<0.39,ND,0.39,1,NONE,COM,,,,,,,WPD-30784,7756906,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BC-RW-FDUP,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata) from BCE_PAC (6-8-21),,,13:15:00,Other,Field Duplicate,2,None,,,,,1477,02/Sep/2021 03:26,Tissue,EPA 8081A,"4,4'-DDD",,ug/kg,,<0.34,ND,0.34,1,NONE,COM,,,,,,,WPD-30784,7756906,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BC-RW-FDUP,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata) from BCE_PAC (6-8-21),,,13:15:00,Other,Field Duplicate,2,None,,,,,1477,02/Sep/2021 03:26,Tissue,EPA 8081A,"4,4'-DDE",,ug/kg,,2.12,,0.5,1,FDP,COM,,,,,,,WPD-30784,7756906,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BC-RW-FDUP,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata) from BCE_PAC (6-8-21),,,13:15:00,Other,Field Duplicate,2,None,,,,,1477,02/Sep/2021 03:26,Tissue,EPA 8081A,"4,4'-DDT",,ug/kg,,<0.76,ND,0.76,1,NONE,COM,,,,,,,WPD-30784,7756906,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BC-RW-FDUP,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata) from BCE_PAC (6-8-21),,,13:15:00,Other,Field Duplicate,2,None,,,,,1477,02/Sep/2021 03:26,Tissue,EPA 8081A,A-Chlordane,,ug/kg,,<0.37,ND,0.37,1,NONE,COM,,,,,,,WPD-30784,7756906,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BC-RW-FDUP,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata) from BCE_PAC (6-8-21),,,13:15:00,Other,Field Duplicate,2,None,,,,,1477,02/Sep/2021 03:26,Tissue,EPA 8081A,Cis-NONACHLOR,,ug/kg,,<0.46,ND,0.46,1,NONE,COM,,,,,,,WPD-30784,7756906,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BC-RW-FDUP,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata) from BCE_PAC (6-8-21),,,13:15:00,Other,Field Duplicate,2,None,,,,,1477,02/Sep/2021 03:26,Tissue,EPA 8081A,G-Chlordane,,ug/kg,,<0.31,ND,0.31,1,NONE,COM,,,,,,,WPD-30784,7756906,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BC-RW-FDUP,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata) from BCE_PAC (6-8-21),,,13:15:00,Other,Field Duplicate,2,None,,,,,1477,02/Sep/2021 03:26,Tissue,EPA 8081A,Oxy-CHLORDANE,,ug/kg,,<0.3,ND,0.3,1,NONE,COM,,,,,,,WPD-30784,7756906,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BC-RW-FDUP,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata) from BCE_PAC (6-8-21),,,13:15:00,Other,Field Duplicate,2,None,,,,,1081,02/Sep/2021 02:02,Tissue,EPA 8082,PCB 008,,ug/kg,,<0.58,ND,0.58,1,NONE,COM,,,,,,,WPD-30784,7756906,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BC-RW-FDUP,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata) from BCE_PAC (6-8-21),,,13:15:00,Other,Field Duplicate,2,None,,,,,1081,02/Sep/2021 02:02,Tissue,EPA 8082,PCB 018,,ug/kg,,<0.54,ND,0.54,1,NONE,COM,,,,,,,WPD-30784,7756906,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BC-RW-FDUP,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata) from BCE_PAC (6-8-21),,,13:15:00,Other,Field Duplicate,2,None,,,,,1081,02/Sep/2021 02:02,Tissue,EPA 8082,PCB 028,,ug/kg,,<0.35,ND,0.35,0.5,NONE,COM,,,,,,,WPD-30784,7756906,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
